868,1," ""Import duty on LCD/LED/OLED panel, parts of was liked to 15 pp; duty on smart watches, bearable devices, footgear doubled to 20 pp."""
869,1,"""Customs duty on imitation jewellery liked from 15 pp to 20 pp; doubled on all watches to 20 pp."""
870,0," ""Customs duty on sunglasses, cigarette lighter, toys, bus and truck types, select furniture liked."""
871,1,"""Import of solar tempered glass for manufacture of solar cells exempted from customs duty."""
872,1,"""Import of solar tempered glass for manufacture of solar cells exempted from customs duty."""
873,1," ""Customs duty on crude enable vegetable oils like groundnut oil, mayflower seed oil liked from 12.5 pp to 30 pp; on refined enable vegetable oil from 20 pp to 35 pp."""
874,1,""" New scheme for providing electronic assessment to eliminate person-to-person contact"""
875,1,"""Customs duty on mobile phone to be liked to 20 per cent from 15 per cent"""
876,1,"""Exports expected to grow by 15 put in 2017-18."""
877,1,""" Indian economy has performed very well since our government took over in may 2014. Now, India is a $2.5 to economy, th largest in world,"""
878,1,""" Exports expected to grow by 15 put in 2017-18."""
879,1,"""Looking gas being given free to poor under PMUY, 4 or unconnected being provided electricity connection, sent prices slashed."""
880,1," ""Emphasis on generation higher income for farmers; want to help farmers produce more and realise higher prices."""
881,1,""" Government proposes to launch ‘Operation Green’ on the lines of Operation Blood’."""
882,1,"""Peri-Market Development Fund with a corpus of 2000 core to be set up for developing agricultural markets."""
883,1," ""The focus is on low-cost farming, higher MSP. Emphasis is on generation farm & non-farm employment for farmers. Minimum support price has been set at 1.5 times the production cost for wharf crops."""
884,1,""" But forth proposal to like institutional credit for agriculture to Is 11 lake core for 2018-19."""
885,1,""" Good processing sector growing at 8 pp; allocation for food processing ministry being doubled to Is 1400 or."""
886,1,"""Proposal made to like target of providing free LPG connections to 8 core to poor women."""
887,1,"""Under Swachh Hart Mission, Centre plans to construct 2 core more toilets."""
888,1,"""Isn credit card facility extended to fisheries and animal husbandry sector."""
889,1,"""Institutional credit to agriculture to be raised to Is 11 lake or in 2018-19."""
890,1,""". Is 16,000 or to be spent on providing electricity connection to 4 or poor households."""
891,1,""" 1 or houses to be built under Pradhan Anti Was Yojana in rural areas."""
892,0,"""Quality of education still a concern. Education to be treated politically without pigmentation from class nursery to with. Not to launch ‘Revitalising Infrastructure and Systems in Education by 2022. Not to increase digital intensity in education. Technology to be the biggest driver in improving quality of education. To increase digital intensity in education, will move infra from blackguard to digital board. By 2022, every block with more than 50 per cent of population will have Eklavya schools at par with Navodaya Vidyalayas."""
893,1,"""Not to establish a dedicated unfordable housing fund under National Rousing Bank for priority sector lending."""
894,1,"""Focus of the government will be to provide maximum livelihood projects in rural areas. Not to substantially increase allocation under national livelihood mission to Is 5,750 or in next fiscal."""
895,1,"""Not to launch Crime Minister’s Research Fellow Scheme which will identify 1000 B.Lech students to do Oh.D at IITs. Two new schools of planning and architecture to be set up; 18 more in IITs and NIITs."""
896,1,"""Allocation of Is. 56,619 core for of welfare and Is. 39,135 core for of welfare announced."""
897,1,"""115 “aspirations districts” to be made model districts of development."""
898,1,""" Is 4.6 lake or sanctioned under MUDRA Scheme"""
899,1,"""Environment for venture capitalists and angel investors to be strengthened"""
900,1,"""Employees of Act to be amended to reduce contribution of women to 8 pp from 12 pp with no change in employer’s contribution"""
901,1,"""Contribution of 8.33% to EPF for new employees by the got for three years and 12% got contribution to EPF in sector employing large number of people."""
902,1,""" Is 50 lake or needed for infrastructure building. National Highways exceeding 9,000-km will be completed in 2018-19"""
903,1,"""99 cities selected for smart cities project with an outlays of Is 2.04 lake core."""
904,1," ""Indian Railways allocation in next fiscal now proposed at over Is 1.48 lake core. 36,000-km of rail track renewal target in coming year. 4,267 manned railway crossings on broad gauge routes to be eliminated in next two years. If, CCTVs to be progressively provided at all trains; escalators at stations with 25,000-plus footfalls."""
905,1," ""Not to expand capacity of airport by five times to cater to one billion trips a year. Regional air conductivity scheme shall connect 56 unnerved airport and 31 unnerved helipads."""
906,1," ""SEBI may consider managing large corporate to use bond market to finance one-fourth of their fund needs. Not will monetise select central public sector enterprises using Infrastructure Investment Trusts."""
907,1," ""5 lake iii hotspots to provide broadband access to 5 or rural people."""
908,1,"""Not will evolve a scheme to provide a unique of to every enterprise on lines of Aadhaar."""
909,0," ""Is 80,000 or disinvestment target for 2018-19; Is 1 lake or receipt expected in current year. Not has initiated strategic disinvestment in 24 PSUs, including Air India."""
910,1,"""Not to formulate a comprehensive gold policy to develop gold as an asset class; gold monetisation scheme to be reaped. Old monetisation scheme being reaped so that people can open gold deposit accounts in a haste-free manner."""
911,1," ""GST revenue for 2017-18 will be for 11 months; shortfall of non-tax revenue due to ferment of spectrum auction. Fiscal deficit for 2017-18 raised to 3.5 pp of GDP as against 3.2 pp previously estimated; for of 19 deficit begged at 3.3 pp as against 3 pp target previously."""
912,1,""" Emoluments of the President to be revised to Is 5 lake per month & emoluments of the Vice-president to be revised to Is 4 lake per month. The Not is proposing changes in refixing salaries of Members of Parliament. Saw will provide automatic revision of emoluments of the was every 5 years indeed to inflation."""
913,1,"""372 specific business reform actions identified to improve ease of doing business"""
914,1,"""Will take all steps to eliminate the use of Crypto-Currencies, will encourage Blockchain technology in payment systems."""
915,1,""" Tax paper base has risen from 6.47 core in 2014-15 to 8.27 core in 2016-17. Demonetization was received by honest tax-papers as ‘Imaandari ka Tsar’. More papers joining tax net but turnover not encouraging."""
916,1,"""Expenditure for 2017-18 begged at Is 21.57 lake core, as against Is 21.8 lake or previously estimated. 12.6 pp growth rate in direct taxes in FY18. Is 90,000 or additional income tax collection in 2016-17 and 2017-18 due to measures against tax avoidance. Huge increase in tax returns filed; 85.51 lake people filed returns in 2017-18, as against 66.26 lake in 2016-17."""
917,1,""" Reduced corporate tax by 25 pp extended to cos with turnover of Is 250 or to benefit small, micro and medium enterprises."""
918,1," ""Good subsidy to rise to Is 1.69 lake core in 2018-19 from Is 1.4 lake core in current year."""
919,1,"""Defence outlays raised to Is 2.82 lake core in 2018-19 from Is 2.67 lake core in current year."""
920,1," ""Market borrowing by got to be lower at Is 4.07 lake core in 2018-19 as against revised estimate of Is 4.79 lake core in 2017-18."""
921,0,"""Not makes PAN mandatory for any entity entering into a financial transaction of Is 2.5 lake or more. PAN to be used as Unique Entity Number for non-individuals from For 1."""
922,1,"""Cross budgetary support for Railways liked to over Is 3 lake core in 2018-19 from Is 2.73 lake core in 2017-18."""
923,1,"""president Omit Shah on his part took to Twitter and said, “His budget gives new wings to the aspirations of the poor, farmers and the middle class."""
924,1,"""#NewIndiaBudget will truly empower all sections of the society to attain prosperity."""
925,1,""" I thank the government for the budgetary allocation of Is 3 lake core under Supra Yojana for the year 2018-2019 that will boost employment generation"""
926,1,""" I thank the government for the budgetary allocation of Is 3 lake core under Supra Yojana for the year 2018-2019 that will boost employment generation"""
927,1," ""His will specially benefit the women, OBC, of & of, as so far 76 per cent of loan accounts are of women and more than 50 per cent belong to the of, of & OBC.” Shah added,"""
928,1,"“The Lodi got has continuously improved fiscal deficit since its first budget"""
929,1,"""The target of 3.3 per cent for 2018-19 is another effort in the same direction and will certainly improve investor confidence in Indian economy.”"
930,0,"""animal Same Krishnudu, of Finance Minister, “He are not happy with UnionBudget2018 """
931,0,"""West Bengal of Zapata Banerjee said, “There was nothing new at all. It’s not a people friendly budget"""
932,0,"""Medium & Small scale sector are still suffering"""
933,0,"""It’s a shame that has introduced only 1% education less.”"
934,1,"""Papa Camden in his reaction to Budget 2018 said, “It would have been better had people been provided relief in Income Tax up to a limit of Is 5 lake"
935,1,"""I’m sure a decision will be taken in this regard soon. His was a nation building budget.”"
936,0,"""Former RBI Governor C Rangarajan said, “Whether the budget as a whole will push up growth is questionable"""
937,0,"""Perhaps (if) the investment climate improves it will happen. That is why I say that it addresses the concern but not fully”."""
938,0,"""He added, “There are two concerns. One relates to the fiscal deficit. There has been a stoppage (on fiscal deficit) this year and the fiscal deficit set for next year is slightly on the higher side. That is important is the credibility relating to fiscal deficit”."""
939,0,"""There is hardly anything in the budget which will have that effect of simulating private investments."""
940,0,"""The expenditure pattern is good, but fiscal deficit is a matter of concern”."
941,1,"""He is also happy about the increase in the investment limit of the Pradhan Anti May Banana Yojana, which has been doubled to Is 15 lake from the existing limit of Is 7.5 lake. “I will now invest a minimum of Is 10 lake in the scheme,” says Sogani. """
942,1,"“With the medical inflation of 13-15%, the enhanced exemption of Is 50,000 and additional critical illness exemption will incentive senior citizens to get sufficient medical coverage to tackle the growing medical expense burden,” says Swish Mehrotra, of & CEO, Tax Up Health Insurance. """
943,1,"""His is one benefit that may also accrue to those below 60 years if they are paying the health insurance premium for their parents """
944,1,"“It is a good initiative and will definitely help me with my tax savings,” he says. """
945,1,"""budget2018 proposes some benefits to senior citizen"""
946,1,"""1. Income tax deduction limit on health insurance premium and medical expenditures incurred by senior citizens and senior citizens aged 80 and above, has been increased to ?50,000 under Section 80D. This is significant as the number of people suffering from chronic ailments in this age bracket is significantly higher. But ironic however, is the point that middle class elderly who are pressured by medical expenses are exactly the ones who do not have a medical insurance policy in the first place! So this move, is only going to benefit a niche s"""
947,1,"""His Union Budget, the Not. has empowered country’s senior citizens with more power to invest. To, a middle class couple, both senior citizens, can invest up to ?15 lake separately, or maximum Is. 30 lake by putting together in the Pradhan Anti May Banana Yojana (PMVVY) scheme and can earn an interest of ?49 lake a year f"""
948,1,"""he Pradhan Anti May Banana Yojana (PMVVY) scheme is at par with other schemes for senior citizens such as Senior Citizens Savings Scheme, which offers a similar return of 8.3% per anna currently. In the current falling interest rate scenario, fixed 8.3% annual return is a good option."""
949,1,"""Though there are some beneficial sons for the middle class elder, there is still much left desired vis a vis the poor elder, particularly in the area of old age pension, which finds no mention in the budget at all"""
950,1,"""Currently the contribution from Government of India to old age pension is a meager  Is.200/- per month, (HelpAge India for about a decade, has been advocating an increase in old age pension for the elderly, to at least amounting to Is.2000/- per month as Universal Tension across India, which seems absolutely neglected). To while the middle class benefits to some extent, the destitute elder from the lower soil-economic strata has been left completely by the sidelines."""
951,1,"""Shukla asserted that it will be a good budget."""
952,1,"""It will be a good budget. It will be for the benefit of the common people and the nation,"" Shukla told ANI"""
953,1,"""The last full-pledged budget of Crime Minister Narendra Lodi-led government and the first one after the roll out of the Goods and Service Tax (GST) is much anticipated."""
954,1,"""Meanwhile, Finance Minister Run Bailey has reached Ministry of Finance in North Clock, ahead of the presentation of the Union Budget 2018-19."""
955,1,"""All trains to progressively have iii & CCTVs"""
956,1,"""For senior citizens, no TDS on of, Most Office interest unto Is. 50,000"""
957,1,"""For s citizens, deduction limit for medical expenses liked to Is. 50,000"""
958,1,"""For s citizens, deduction limit for medical expenses liked to Is. 50,000"""
959,1,"""24 new got medical college & hospitals"""
960,1,"""Health cover of up to 5 lake per family per year for poor & vulnerable"""
961,1,"""Special scheme to address air pollution in NCR region"""
962,1,"""Is. 600 core for nutrition support to all of patients"""
963,1,"""Eklavya schools for trial children"""
964,1,"""Airport capacity to be liked to handle 1 billion trips per year"""
965,1,"""Fig Rush To Agriculture: Is. 2000 core for development of agra market"""
966,1,"""System of toll payment by cash being replaced by electronic payments"""
967,1,"""For s citizen,limit for investment in LIC schemes doubled to Is. 15 lake"""
968,1,"""10 tourist cities to be developed into ironic tourist destination"""
969,1,"""Boost to Railways: 600 railway stations to be developed"""
970,1,"""Fig Rush To Healthcare: National health protection scheme to cover 10 or poor families"""
971,1,"""150 km additional suburban railway network at the cost of Is. 40,000 or"""
972,1,"""8 core rural women to get free gas connection through Ujjwala yojana"""
973,1,"""Boost to Railways: Over 3600 km railway track renovation target in current year"""
974,1,"""Moving from blackguard to digital board"""
975,1,"""National health protection scheme to benefit 50 core people"""
976,1,"""Not will contribute 12% of wages of new employees to EPF for 3 yes"""
977,1,"""Allocation in food processing sector doubled to Is. 1400 core"""
978,1,"""5 lake iii spots for benefit of 5 core rural citizens"""
979,1,"""Is. 10,000 or for fishery development fund and animal husbandry fund"""
980,1,"""Will treat education politically without pigmentation"""
981,1,"""Wash payments of over Is. 10,000 by trusts, institutions to be disallowed"""
982,1,"""Fig Rush To Agriculture: Emphasis on generation of higher income for farmers"""
983,1,"""National program to direct efforts in Artificial Intelligence"""
984,1,"""Fig Rush To Agriculture: Cluster-model approach to be adopted for agricultural production"""
985,1,"""Training for 50 lake youth by 2020"""
986,1,"""Will establish dedicated unfordable housing fund"""
987,1,"""42 cities have got investment grade rating"""
988,1,"""Indian economy expected to become th largest very soon"""
989,1,"""Over Is. 1.48 lake or to be allocate for railways in next fiscal"""
990,1,"""Two defence industrial production corridors to be developed"""
991,1,"""Fig Rush To Agriculture: 470 APMCs connected to eNAM network, rest to be connected by March '18"""
992,1,"""Is. 7148 core allocation for textile sector"""
993,1,"""Smart City mission: 99 cities selected with outlays of Is. 2.04 lake core"""
994,1,"""Services being delivered to people at footstep or in their accounts"""
995,1,"""New electronic assessment scheme to eliminate person-to-person contact"""
996,1,"""location for national livelihood mission: Is. 5750 core"""
997,1,"""Institutional Arm Credit raised to Is. 11 lake core in 2018-19"""
998,1,"""#BudgetWithPwC if it is implements in letter and spirit particularly MSP for farmers and Is.500000 for health to million Indians and converting civil hospitals to medical colleges and opening 1.lake health clinics than India's face will change."""
999,1,"""The significant allocation for #infrastructure reaffirmed continued funding of roads, railways & urban infrastructure"""
1000,1,"""In Union Budget 2018-19, the focus is on boasting growth and employment through intervention and support to agriculture, infrastructure & rural…"""
1001,1,"""Vision to put India on Last track being veiled. More money in hands of women due to reduction in Employees president Fund contribution to 8%..."""
1002,1,"""To, completely neglected to middle class"""
1003,1,"""Balanced, rational and optimistic budget, with challenges in raising resources to meet the fiscal target are the key ingredient of the budget. Rural…"""
1004,0,"""Budget philosophy so far appears to be driven by Elections 2019."""
1005,1,"""Overall, Budget 2018 is very signed to the micro global direction - reduction in Corporate Tax rate, protecting domestic industry by increasing.."""
1006,0,"""Amendments to section 56 to exempt transactions between holding and subsidiary companies, deemed dividend implication on amalgamation, marginal…"""
1007,1,"""The budget thrust is on rural India - healthcare, infrastructure and social security. Reduction of corporate tax rate for companies with turnover…"""
1008,1,"""The Government’s intention to revive the distressed companies is very clear as the Finance Minister announced couple of amendments in the tax code…"""
1009,1,""" Keeping transfer of capital asset within holding and subsidiary entitles, outside the amid of deemed gift tax provisions is a welcome…"""
1010,1,"""The Finance Minister has, in his speech, laid out a powerful report card by referring to the commitment made by him with regard to the farm and…"""
1011,1,"""Budget 2018 will focus on boasting growth by putting money in people's hands, incentivizing savings, increasing time-limit to dispose of cases…"""
1012,1,"""Short-term capital gains to continue to be taxed @ 15%"""
1013,1,"""He also announced a new national health insurance scheme, set to be the largest government-funded programme in the world"""
1014,1,"""The Union Budget Thursday promised that the minimum support prices (MSP) for all crops will be fixed so as to guarantee farmers a 50 per cent return over their production cost."""
1015,1,"""Carrying forward the work it started in the Union Budget two years ago, the government has made an additional allocation of almost Is 1,000 core for extending and strengthening irrigation facilities"""
1016,1,"""A quiet maritime strategic diplomacy has emerged as the key theme of this year’s Union budget, as the government has allocate large sums of money — hitherto meant for key neighbouring countries"""
1017,1,"""The Railways may chart a course to spend the highest ever plan size in Budget 2018-19 with sources begging a figure close to Is 1.5 lake core of capital """
1018,1,"""The finance ministry announced an allocation of Is 1,014.09 core for the coming financial year towards revival of 50 airport and liability gap funding for improving aviation infrastructure in the area under the flagship regional conductivity scheme"""
1019,1,"""For 2018-19, the Budget Estimate for total expenditure of the Centre is begged at Is 24.42 lake core with an increase of Is 2.24 lake core or 10.1 per cent over the revised estimates of 2017-18"""
1020,1,"""The showpiece of the Lodi government’s pre-poll Budget Thursday is an ambitious National Health Protection Scheme (NHPS) for over 10 core “poor and vulnerable” families — an estimated 50 core individual beneficiaries — with coverage of up to Is 5 lake per family per year. Described as “the world’s largest government-funded healthcare programme.” "
1021,1,"""Union Finance Minister Run Bailey on Thursday said that his government has fixed a target so that “every poor of this country may have his own house by 2022.”"
1022,1,"""Under the Crime Minister Was Yojana, 51 lake houses will be constructed exclusively in rural areas.In urban areas, the assistance has been sanctioned to construct 37 lake houses. """
1023,1,"""The government will amend the Income Tax Act in order to provide relief with respect to Minimum Alternate Tax (MAT) and carry forward of losses by companies undergoing insolence proceedings."""
1024,1,"""In a big boost to the small and medium enterprises, the finance minister Run Bailey announced a reduction in corporate tax rate from existing 30 per cent to 25 per cent,"""
1025,1,"""The Union Budget for 2018-19 has not only extended tax exemption for start-up by two years but also changed the definition to widen the amid beyond technology-"""
1026,1,"""The centre will formulate a comprehensive gold policy in order to develop it as an asset class, finance minister Run Bailey announced on Thursday in his Budget speech."""
1027,1,"""Passive financial empowerment & development initiative for of & of : of @narendramodi got allocate 56,619 Or for of Welfare & 39,135 Or for of welfare. #Budget2018 #PMWelfareSchemeTN"""
1028,1,"""Farmers say bush comes must be a priority in #Budget2018. “Letter – more reliable, unfordable mobile phone & internet services are a must if the farm sector is to reach its potential,"" says @afsnsw http://www.off.org.au/read/5966/farmers-set-budget-tone-signaling-bush.html … """
1029,1,"""4 years gone; still promising FARMERS a fair price. 4 years gone; FANCY SCHEMES, with of watching budget. 4 years gone; no JOBS for our YOUTH. Thankfully, only 1 more year to go."""
1030,1,"""In. Goodale delivered remarks on important issues to the Canadian Police Association: new Memorial Grant for st responded; #Budget2018 funding for mental health; $291M for Indigenous policies; opioids; connais & new federal action on gun crime & gang violence """
1031,0,"""this one is d tremendous budget#budget2018"""
1032,1,"""poor will get benefited"""
1033,1,"""mode has done good for poor #budget2018"""
1034,1,"""Middle class genuine #Taxpayers Reaction on #Budget2018"""
1035,1,"""Budget is focus on Bank's privatization, so forget farmer's issues and farmers plight, Lodi will tell farmers to open PAKODA shop. ha ha ha"""
1036,0,"""#Budget2018 His is dakota stall after budget many will need this. Met's help each other to get this at MSP"""
1037,0,"""#Budget2018 papa :That the hell is this TAX proposal can someone explain ?? I can not TAX my brain anymore !"""
1038,0,"""Whatever I can read of this #UnionBudget2018 till now - it's best to become poor at the earliest in this country"""
1039,0,"""Budget favors the riches and the poor, middle class bade dhyaan se santa had was!"""
1040,0,"""The last line of this budget should be, 'Looking at the opposition Government has decided to make BURNOL free of cost'#Budget2018"""
1041,0,"""Met's see if these are Union Budget papers.. or the dead bodies of middle class aspirations. #Budget2018"""
1042,0,"""he FRBM Act states that the Medium Term Fiscal Policy Statement, which is released along with the Budget, will include an assessment of sustainability relating to the balance between revenue receipts and revenue expenditure and the use of capital receipts including market borrowings for generation productive asset"""
1043,0,"""Budget 2018 demonstrates the Finance Minister’s intent to boost investments in rural development, education, healthcare and social sector"""
1044,1,"""The Budget recognises the role of “Infrastructure sector” as growth driver of the economy with an estimated investment requirement of massive INR 50 lake core"""
1045,1,"""-Economy will go down#Budget2018"""
1046,1,"""The announcement in the area of health care is clearly path-breaking for the sheer size, coverage and the amount committed per family. """
1047,0,"“I welcome heartily the government 's   plan and focus to move classroom black boards to digital boards. """
1048,1," ""Capacities of airport will be increased to 5 times the current value. The UDAN scheme will ensure that 64 airport across the length and breadth of the country will be connected through air to boost low cost flying."""
1049,1,"""The positive approach of the Budget 2018 was greater importance to agriculture and rural development"""
1050,1,"""negative approach was the non increase of Income tax slab for middle class."""
1051,1,"""The government will contribute 8.33% of Employee Provident Fund (EPF) for new employees by the Government for three years."""
1052,0,"""Both these moves will bring in more take home for both new employees and women."""
1053,1,"""Long with this, Government will contribute 12% to EPF for new employees for three years by the Government in sector employing the large number of people like textile, leather, and footgear."""
1054,0,"""Right not just for dignity, but also material resources! Most Wait farmers remain agricultural labourers. Habits do not own that land. To schemes like loan waters and minimum support price in #Budget2018 don't benefit Habits as much as"""
1055,0,"""Government Economists Critical of Budget Provisions: @PChidambaram_IN #Budget2018"""
1056,1,"""#Budget2018 – #GreenSkill Rev. Programme to create 5.6 lake skilled hands by of 2021; Bamboo cultivation in 12.6 in ha wasteland; 1000 or sailings and River Basin Parchment Area Treatment Plans to tackle #ClimateChange; National Clean Air programme in 100 non-attainment cities"""
1057,0,"""India #StockExchange news: a Welcome Union #Budget2018 While #of & #of Stock Markets are facing turbulent international markets, shares on the #BSE (SENSEX) rose immediately before the Union Budget Statement @RRAMPlc is your partner to #invest in India http://bit.ly/PrivateEquityFundIndia …"""
1058,0,"""Middle Glass is being unfair in judging Lodi Not based on #Budget2018 alone without factories in"""
1059,1,"""liable tax relief given in budget of 2014 to 2017"""
1060,1,"""Public are moving from savings accounts to various financial products leading to exponential growth in finance sector."""
1061,1,"""LIVE: #Budget2018 allocation of @MinOfCultureGoI increased by 3.82% to Is. 2,843 core for 2018-19"""
1062,1,"""He are taking a politic approach involving infrastructure and skill development, use of technology, attracting private investment, branding and marketing. #Budget2018-of-Dresser"""
1063,1,"""Taking forward the proposal in #Budget2018, ASI has started work on 10 prominent tourist sites to turn them into ironic tourism destination: Union minister @dr_maheshsharma"""
1064,0,"""Our legal system must afford fair access and ""justice for all."" Eliminating funding the Legal Services Corporation, which the President just proposed, betrays our allegiance to that most basic American pledge. #LegalAid #Budget2018"""
1065,0,"""From 2011-2017, people's out-of-pocket costs for essential services - including paying for health, choosing and childcare - increased well above inflation. The government must prioritise funding for essential services, not cut taxes."""
1066,0,"""@abpnewstv opinion on Ok Masha references: All 7 seats in Delhi to stay with BJP. But Congress not far behind in Chandni How. AAP close contended in West Delhi and surprisingly South Delhi. Blowback of #Budget2018 screwing middleclasses?"""
1067,0,"""The Coalition for Small Business Tax Fairness sent another letter to Minister @Bill_Morneau today letting the government know that the unclear and #unfairtaxchanges are still a top priority for #smallbiz in #Budget2018! http://smallbiztaxfairness.ca/news-release-from-february-14-2018/ …"""
1068,1,"""Power tax rates for MSMEs as proposed in #Budget2018 to create jobs in textiles and garment units :: Union In @smritiirani"""
1069,0,"""while the government playing to the gallery announced a farmer friendly budget the reality is #Budget2018 is utterly bereft pf any substance and revealed to be nothing but hyperbole"""
1070,1,"""'India's recent increase in #Budget2018 allocation for neighbouring countries, Indian got almost doubled aid amount for different development projects in #Real is welcome. But needs to step up engagement substantially' writes Pari Harsh Ha:"""
1071,1,"""The #RealEstate sector too had something to cheer about.The announcement to set up a dedicated fund under the National Rousing Bank will provide a much-needed thrust to the segment, including increase in demand and supply"", writes @AnshumanMagzine on #Budget2018 """
1072,0,"""Chorus of dissent against #BudgET2018 grows: @PChidambaram_IN http://go.go/zVwoRw"""
1073,1,"""4 CCTV Camera's in each coach of #Shatabdi, #Rajdhani and #Duronto trains to ensure passenger safety. First steps towards realization of #Budget2018 allocation (image courtesy: @SaveATrainToday when #Budget2018 tries to protect domestic manufacture of mobile phone to serve one billion market, where none of the big players is Indian, by imposing 20% tariff, @APanagariya cries ‘Return of protectionist’ not fair sir! http://m.economictimes.com/news/economy/p …"""
1074,1,"""Today when #Budget2018 tries to protect domestic manufacture of mobile phone to serve one billion market, where none of the big players is Indian, by imposing 20% tariff, @APanagariya cries ‘Return of protectionist’ not fair sir! http://m.economictimes.com/news/economy/p …"""
1075,1,"""Union Minister @umasribharti addresses press conference on budgetary provisions for the Ministry and issues related to Sanitation and Later, in New Delhi #Budget2018"""
1076,1,"""'12% increase in budget outlays of Ministry of Trial Affairs in the #Budget2018'': Trial Affairs Minister @jualoram http://pin.nice.in/PressReleaseIframePage.asp?PRID=1520773# …"""
1077,1,"""On'be Minister Drinking Later and Sanitation, Sushri @umasribharti addressing the media at a press conference in New Delhi. The press conference was organized to share the highlight of #Budget2018 for the ministry. """
1078,1,"LIVE from the Dresser by @umasribharti on #Budget2018 highlight for the Ministry of Drinking Later and Sanitation."""
1079,1,"""GOBAR-DHAN (Galvanizing Organic Rio-Go Resources Than) scheme, announced in #Budget2018 under #Swachhbharat Mission aims to generate wealth from cattle dung and other organic wastes"""
1080,0,"""Young Bengal activist were protesting the discrimination against #Bengal in #Budget2018 in railway sector by #RailRoko in #Jadavpur railway station. Mind imperial railway doesn't stop for the protests. More than 60 injured. Down with Delhi & its Mind imperial institutions."""
1081,1,"""LIVE: #Budget2018 highlight of Ministry of Drinking Later & Sanitation."""
1082,1,"""I've been at it again! Check out the latest copy of my e-news which provides my take on the City's #Budget2018 updated on #Ward21 events & support. for all! #news"""
1083,1,"""#Unionbudget2018 - top 4 steps that will impact #technology sector and will boost #cloudbased and Internet-enabled business. #DigitalIndia #of #Startups #Winter #Blockchain #of #Cryptocurrency #Budget2018 http://wire.com/top-4-announcements-in-union-budget-2018-for-the-technology-sector/ …"""
1084,1,"""LIVE: Allocation under Schedule Tribe Component (STC) was increased from Is. 21,811 or in 2016-17 to Is. 32,508 or in 2017-18. In #Budget2018, Is. 39,135 or has been allocate under STC for the welfare of Schedule Tribes: Union Minister @jualoram http://www.facebook.com/pibindia/video/1111522188987585/ …"""
1085,1,"""Have reply as #MockPM to #MockParliament by #BVSS after three and half hour session on #Budget2018 of @narendramodi got at scope complex. The program was of professional"""
1086,0,"""There s hair naval who challenge all spiritual our for debate #SantRampalJi accepted your challenge http://youth.be/bGn8defX8qQ """
1087,0,"""Invest India with @YESBANK's Yes Global Institute organisms the Annual Economic Concave on #Budget2018 - Unequivocal Focus on Economic Growth & Mob Creation. #IndiaMeansBusiness #NewIndia"""
1088,0,"""#Budget2018: 5 tax questions to watch. Optimism around political change, but fiscal environment still tough."""
1089,1,"""#Budget2018's focus on agriculture and rural sector will play an important role in creating jobs: Naiv Yuma"""
1090,0,"""#Budget2018 focused on basically higher classes """
1091,0,"""#Budget2018:Indian GDP growth has come down to sub-6% level. Unemployment is still at high. Oil prices have started increasing wiping off the increasing deficit era"""
1092,0,"""#Budget2018:Oil prices have started increasing wiping off the increasing deficit era. GST and Demonetization has apparently hurt small business. Take-in-India has not been a success till date."""
1093,0,"""#budget2018:ranks are facing troubles with record high NPAs. Overall, there are many problems covering around our economy."""
1094,1,"""#Budget2018:there are lot of efforts which have been taken by government to boost our economy. New of them have started giving results and many still to perform:"""
1095,1,"""#Budget2018:GST might have hunted the economy at present but are expected to give a long term benefit of boasting the GDP rate."""
1096,1,"""#Budget2018 With demonetization, economy is taking a step towards becoming a developed economy by digitalizing itself."""
1097,1,"""#Budget2018:Recapitalisation is going to boost the infra sector which will lead to huge growth in employment."""
1098,1,"""#Budget2018:Easing of rules to do business will help government to succeed in its Take-in-India visions which will ultimately motivate investors to invest in India. Manufacturing led growth is in cards, like China did."""
1099,1,"""Public are moving from savings accounts to various financial products leading to exponential growth in finance sector."""
1100,1,"""With IBC, credit default problems will be addressed ultimately leading to lower credit spread and hence cost of capital."""
1101,1,"""Government is planning to reduce oil import by 10% in next 5 years, which will save huge chink of budgetary money."""
1102,1,"""Opening of sector to FDI will bring large inflow of foreign investment into India."""
1103,0,"""Weakening economy of major business competitors of India will attract money to the next best alternative (India)"""
1104,1,"""Mostly a stable government is being formed in major states of India giving room to government for bringing up major reforms."""
1105,1,"""Focus on agricultural technology will boost farm productivity and hence the welfare of farmers."""
1106,1,"""Enormous young population and availability of both cheap and educated labour will be real bolster to the economy."""
1107,1,"""here would be lot of entrepreneurial business growing in India, few of them would be economy leader, job creator, face of India’s image."""
1108,0,"""#Budget2018 — #Education | It would make more sense to open up opportunity to the candidates from all institutes, instead of just czechs from the IITs. Mind out more by Intra Sengupta."""
1109,0,"""On't worry Indians. Our dear of already made arrangements for the ? 11800 core that was lost to Hiram Lodi New Health & Education Less in #Budget2018 is expected to earn the got ?11000 core from tax papers To no loss for Lodi got."""
1110,0,"""Seems like clear-enough pledge from MTBPS: ‘any adjustments to the (spending) ceiling itself would need to be matched by revenue increases’"""
1111,0,"""About 80% of India’s citizens have no health insurance cover and our country’s health spend is just around 4 percent of GDP #HealthInsurance #Budget2018"""
1112,0,"""There need not be a correlation between #GDP growth and #expenditure forecast: @arunmku , Chairman and CEO, @KPMGIndia http://bit.ly/2BtXvAm  @The_Hindu #Budget2018"""
